customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CU-11950,Female,1,No,No,22,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,69.23,1466.84,1
CU-11951,Male,1,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.67,320.51,0
CU-11952,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.97,80.89,1
CU-11953,Female,0,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.4,744.46,0
CU-11954,Female,0,No,No,26,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,57.79,1430.41,0
CU-11955,Female,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.24,2028.2,0
CU-11956,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),41.81,2703.96,0
CU-11957,Male,0,No,No,62,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.54,3805.84,0
CU-11958,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),71.67,1892.73,0
CU-11959,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,67.65,851.96,1
CU-11960,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,70.59,2424.53,0
CU-11961,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),71.84,4445.32,0
CU-11962,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.28,1067.05,0
CU-11963,Male,1,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,71.37,3745.91,0
CU-11964,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.16,2557.74,0
CU-11965,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.91,37.91,1
CU-11966,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.83,1246.5,0
CU-11967,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),73.36,2308.56,0
CU-11968,Male,1,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),76.32,647.91,1
CU-11969,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,39.97,2569.3,0
CU-11970,Male,1,No,No,62,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),75.49,4486.16,0
CU-11971,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,66.48,2029.33,0
CU-11972,Female,0,Yes,Yes,27,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,63.87,1700.51,0
CU-11973,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49.05,2053.21,0
CU-11974,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.56,2078.38,0
CU-11975,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.08,5031.71,0
CU-11976,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),85.97,6087.91,0
CU-11977,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,56.59,3963.73,0
CU-11978,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,72.51,1593.22,1
CU-11979,Male,1,No,No,22,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,54.28,1146.74,0
CU-11980,Female,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,77.13,3021.69,1
CU-11981,Male,0,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,76.12,2002.55,0
CU-11982,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),64.36,2255.08,0
CU-11983,Male,0,No,No,8,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,62.78,484.89,0
CU-11984,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,77.37,297.84,1
CU-11985,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),67.42,4629.98,0
CU-11986,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.07,1088.35,0
CU-11987,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,39.94,2432.26,0
CU-11988,Female,0,Yes,No,58,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),51.24,2912.53,0
CU-11989,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.17,56.1,1
CU-11990,Male,0,Yes,Yes,48,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,34.66,1596.38,0
CU-11991,Female,1,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,41.15,390.79,0
CU-11992,Male,1,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),40.67,1074.48,0
CU-11993,Male,0,No,No,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.35,608.74,0
CU-11994,Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,67.44,193.4,0
CU-11995,Female,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.35,1233.28,1
CU-11996,Male,0,No,Yes,34,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,61.53,2084.96,1
CU-11997,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.65,2379.25,0
CU-11998,Female,1,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),41.67,1037.42,0
CU-11999,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.29,2482.04,0
CU-12000,Female,0,No,No,31,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,65.74,1981.7,0
CU-12001,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.9,3387.18,0
CU-12002,Female,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,41.63,1966.28,0
CU-12003,Female,0,No,No,72,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),41.18,2850.67,0
CU-12004,Male,0,No,No,26,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),89.65,2283.78,0
CU-12005,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),80.64,5691.44,0
CU-12006,Male,0,No,No,10,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.43,723.19,0
CU-12007,Male,0,Yes,Yes,68,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),58.03,3813.64,0
CU-12008,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.32,2458.72,0
CU-12009,Female,0,No,Yes,72,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),59.64,4199.47,0
CU-12010,Male,0,Yes,No,36,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,37.26,1302.03,0
CU-12011,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),77.34,1305.7,0
CU-12012,Male,1,Yes,Yes,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.98,1690.79,1
CU-12013,Male,0,No,No,38,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),55.24,2028.49,0
CU-12014,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,67.28,263.74,0
CU-12015,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,66.97,4011.02,0
CU-12016,Male,0,Yes,No,2,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.82,91.55,1
CU-12017,Male,0,Yes,Yes,3,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,56.59,164.83,0
CU-12018,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.09,4150.62,0
CU-12019,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,85.92,583.46,1
CU-12020,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),76.08,988.44,1
CU-12021,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),82.33,5619.46,0
CU-12022,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.42,1204.59,0
CU-12023,Male,1,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),75.53,1668.14,1
CU-12024,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),76.34,896.6,1
CU-12025,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,79.24,3160.99,0
CU-12026,Female,0,No,No,65,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,53.67,3365.9,0
CU-12027,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),74.77,1496.08,0
CU-12028,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),83.07,1417.29,0
CU-12029,Female,0,No,No,59,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.19,4364.91,0
CU-12030,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),71.71,2079.55,1
CU-12031,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,57.97,2532.61,0
CU-12032,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.06,1563.03,0
CU-12033,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,72.06,210.66,0
CU-12034,Male,0,Yes,No,19,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.01,983.95,1
CU-12035,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.46,672.74,0
CU-12036,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.59,4439.5,0
CU-12037,Male,1,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.36,1234.72,0
CU-12038,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.64,2829.47,0
CU-12039,Female,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.1,902.94,0
CU-12040,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,66.71,1179.92,1
CU-12041,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.39,701.62,1
CU-12042,Female,1,Yes,No,52,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.49,2378.58,0
CU-12043,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.64,2421.52,0
CU-12044,Female,0,No,No,26,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,58.35,1496.03,1
CU-12045,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.75,2733.59,0
CU-12046,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,68.15,4559.96,0
CU-12047,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,63.84,1784.0,1
CU-12048,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.58,2261.82,0
CU-12049,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.83,2776.89,1
CU-12050,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.83,1630.15,0
CU-12051,Male,0,Yes,Yes,58,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,66.99,3700.68,0
CU-12052,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,77.92,1661.2,1
CU-12053,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.59,2878.54,0
CU-12054,Male,0,Yes,Yes,0,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),38.68,38.68,1
CU-12055,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),86.5,604.07,0
CU-12056,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,76.48,824.16,0
CU-12057,Male,0,Yes,No,21,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),27.23,569.64,1
CU-12058,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.31,74.51,1
CU-12059,Male,0,Yes,No,50,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,65.73,3205.11,0
CU-12060,Female,1,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.22,1843.31,0
CU-12061,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.28,1306.4,0
CU-12062,Female,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.01,620.47,0
CU-12063,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.8,834.58,1
CU-12064,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,92.1,4448.57,0
CU-12065,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),79.2,5371.8,0
CU-12066,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.31,123.28,1
CU-12067,Female,0,No,No,65,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,42.58,2692.52,0
CU-12068,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),72.93,141.01,1
CU-12069,Female,0,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),53.36,3771.36,0
CU-12070,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,65.95,786.28,0
CU-12071,Male,1,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.98,1281.46,0
CU-12072,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),74.88,5349.08,0
CU-12073,Female,0,No,No,45,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,48.14,2152.81,0
CU-12074,Male,1,No,Yes,41,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),63.7,2561.25,0
CU-12075,Female,0,Yes,No,50,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.59,1662.92,0
CU-12076,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.59,802.32,1
CU-12077,Male,0,No,No,0,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,55.22,55.22,1
CU-12078,Male,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),84.68,2957.59,1
CU-12079,Male,0,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),59.67,1100.82,1
CU-12080,Male,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),74.42,4896.67,0
CU-12081,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.74,1583.91,0
CU-12082,Female,1,No,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.98,4278.11,1
CU-12083,Male,1,Yes,No,54,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,65.15,3383.69,1
CU-12084,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,75.06,4329.04,0
CU-12085,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,61.68,486.76,1
CU-12086,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,42.72,695.23,0
CU-12087,Male,1,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.15,40.15,0
CU-12088,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.04,165.61,0
CU-12089,Male,1,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,80.38,2968.8,0
CU-12090,Male,0,Yes,No,20,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,50.9,1013.02,0
CU-12091,Female,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.64,110.33,0
CU-12092,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.79,202.26,1
CU-12093,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),74.62,5074.64,0
CU-12094,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),76.14,444.06,0
CU-12095,Male,1,Yes,No,65,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,55.03,3509.18,0
CU-12096,Male,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,73.8,3475.96,0
CU-12097,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.31,1044.55,0
CU-12098,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),71.13,611.61,0
CU-12099,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,66.43,1449.6,1
CU-12100,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.15,730.03,0
CU-12101,Male,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.77,1709.04,1
CU-12102,Female,1,No,No,59,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),58.42,3423.5,0
CU-12103,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),76.21,982.19,0
CU-12104,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,64.69,3237.32,0
CU-12105,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),62.3,4324.52,0
CU-12106,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),71.93,487.14,1
CU-12107,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.89,1590.08,1
CU-12108,Male,0,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.58,1564.22,0
CU-12109,Male,1,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,64.21,2515.14,1
CU-12110,Female,1,No,No,20,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),59.0,1143.56,1
CU-12111,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),89.94,6292.63,0
CU-12112,Male,0,No,No,59,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.71,3305.22,0
CU-12113,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),83.13,5893.75,0
CU-12114,Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.28,473.74,0
CU-12115,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),64.15,62.82,0
CU-12116,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.26,683.38,0
CU-12117,Male,0,No,Yes,6,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,67.86,384.15,0
CU-12118,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,58.58,970.2,1
CU-12119,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,68.2,4376.18,0
CU-12120,Male,0,Yes,Yes,56,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,52.77,2797.32,0
CU-12121,Male,1,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,57.38,1278.22,1
CU-12122,Male,0,No,No,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),76.83,1258.44,1
CU-12123,Male,1,No,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.91,1399.18,0
CU-12124,Male,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.04,1427.18,0
CU-12125,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.82,1934.68,0
CU-12126,Male,1,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.24,3491.91,1
CU-12127,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),56.42,3819.97,0
CU-12128,Male,0,No,No,14,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),59.74,787.35,1
CU-12129,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,73.91,492.23,1
